rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,pose,position,x,y,z,orientation,x,y,z,w,covariance
1553525261892223929,,1,,1553525261,743796000,"""map""",,,,-0.00488028721884,0.269058674574,0.0217245202512,,-0.000628046318665,0.000612016136376,-0.0136951471762,0.999905827678,"[0.6913863370044737, 0.0010224868326793174, -0.0016673009714329018, 0.00040240476582752686, 0.0031319832533684574, 0.006233528328933576, 0.0010224873318160663, 0.5226337054447345, 0.011254699014604087, 0.004250319990276409, 0.00036631848221835344, -0.000991839134480508, -0.0016673008585889014, 0.011254699001353459, 0.21360387083605226, 0.000882230371175739, -0.003822504043921486, 0.0003243326859697264, 0.0004024047711069755, 0.00425031998319981, 0.000882230367897143, 0.0018886863412985262, -2.5384719971457452e-05, 2.311979462734665e-06, 0.0031319832612692233, 0.0003663184842704374, -0.0038225040490328967, -2.5384719424661835e-05, 0.0015489134612593693, -4.882407097799613e-05, 0.006233528310412042, -0.0009918391287177348, 0.0003243326873979459, 2.311980501444558e-06, -4.8824072964550924e-05, 0.0020013974580551466]"
1553525262373223895,,2,,1553525262,248079000,"""map""",,,,0.0194068979472,0.272754281759,0.0210431385785,,-0.000695844268768,0.000351281624203,-0.0139031324821,0.999903048345,"[0.6573763214098091, 0.004289603059360104, -0.00043054049565984274, 0.00029851546381695415, 0.003069824332670528, 0.0065959941988944695, 0.004289602659147938, 0.5100679651948914, 0.012043800217421853, 0.0041878448998429775, 8.258723054608685e-05, 0.0007309595449703184, -0.0004305403984238702, 0.012043800141513206, 0.2155210092048349, 0.0010824252228287938, -0.004231116752541023, 0.0002979192738000803, 0.0002985154740374195, 0.004187844895928492, 0.0010824252188444956, 0.0018111874935357827, -7.812509421661249e-05, -7.401456081795305e-06, 0.0030698243167307355, 8.258723215543443e-05, -0.004231116753506181, -7.812509690637203e-05, 0.00153344583527308, -3.798345450285108e-05, 0.00659599423738314, 0.0007309595764276976, 0.0002979192707318456, -7.401454193597178e-06, -3.798345347474159e-05, 0.002043123032726665]"
1553525263002370332,,3,,1553525262,853191000,"""map""",,,,0.192771881819,0.268055617809,0.0237886700779,,-0.000429267901846,0.000353351600105,-0.0138265132385,0.999904248005,"[0.6770617992868164, 0.011650935466938904, -0.002101957110865863, 0.00021675963444657448, 0.0032493288405866885, 0.006516717595955044, 0.011650935358106839, 0.5142776274069676, 0.009789834861262288, 0.004319224817672222, -4.0078584649091806e-05, 0.00025712119676891536, -0.0021019572008722197, 0.009789834911323415, 0.21346290654247949, 0.0006117021958316068, -0.003997476053584287, 0.00022674569498688693, 0.0002167596424128646, 0.004319224809742584, 0.0006117021884480857, 0.0019272434745149951, -6.615968203887785e-05, -1.2241823104339654e-05, 0.0032493288412941148, -4.007858280889295e-05, -0.00399747604857178, -6.615967987975227e-05, 0.0015784896202243237, -5.6491551610931714e-05, 0.0065167175978098, 0.0002571212227704114, 0.0002267457091573154, -1.2241824932161108e-05, -5.6491552996494176e-05, 0.002053466133219948]"
1553525263586868051,,4,,1553525263,458324000,"""map""",,,,0.438446819782,0.279069036245,0.0237258449197,,0.000182826884519,0.000308246360401,-0.0142547005063,0.99989833166,"[0.6791683560310691, 0.008257933009634743, -0.0023973968294637004, 0.0001658758151780729, 0.0033496794765152252, 0.009361213750918532, 0.008257933472176349, 0.5088984062905472, 0.009812113635871774, 0.004475147281775499, 4.0405032230622126e-05, 1.8404970684522275e-05, -0.002397396965493197, 0.009812113628834359, 0.2134830171333048, 3.325704791310995e-05, -0.0034740571611628595, 0.00030541495067381696, 0.00016587581865494476, 0.004475147286758085, 3.325705004670168e-05, 0.001962860307113828, -8.636145907810358e-05, 2.0393642220532142e-05, 0.003349679477283364, 4.0405034601286304e-05, -0.003474057150623697, -8.636145684559549e-05, 0.0015411882607882731, -4.776102147321236e-05, 0.009361213717878875, 1.8404930418905486e-05, 0.0003054149614955005, 2.0393640947487765e-05, -4.7761023221258343e-05, 0.002211651149837591]"
1553525264101050980,,5,,1553525263,962632000,"""map""",,,,0.727434337139,0.27776914835,0.0303647685796,,5.41610632896e-05,0.000529082326898,-0.0148959384746,0.999888920575,"[0.6861630044618203, 0.014765931399607562, -0.003295301253964317, 6.680844667954397e-05, -0.003279252706697742, 0.008532831210166774, 0.014765931473272549, 0.4879633904365583, 0.006515316194250987, 0.004463280787624761, 9.496426920525524e-05, 0.00016478644858835908, -0.0032953010679397715, 0.0065153162430591355, 0.21213538062564738, -0.00032727435528809095, 0.0039053411034475774, 0.0002346498284366028, 6.680843106665946e-05, 0.0044632807762264685, -0.00032727435310514664, 0.0019123264589525888, 6.443541949189931e-05, 1.6881412498098826e-05, -0.003279252712755086, 9.496427485410986e-05, 0.0039053411061486347, 6.443541675000303e-05, 0.001573469609693779, 4.7537830866735435e-05, 0.008532831257389633, 0.000164786460356474, 0.00023464982878280573, 1.688141208243134e-05, 4.753783060971795e-05, 0.002099764843324109]"
1553525264599177232,,6,,1553525264,466872000,"""map""",,,,1.10153853893,0.261484086514,0.0299925189465,,-0.000272747701297,0.00041449365156,-0.0144098245867,0.999896051547,"[0.655077538117644, 0.005523680924195767, -0.006022473598457406, -0.0002482794330423129, 0.0035560826089246498, 0.0069580312430033014, 0.00552368113727774, 0.48113064371530895, 0.009039621642287133, 0.0037919060133063637, -8.333898183263224e-05, 0.0005069603914133854, -0.006022473636236124, 0.00903962169217028, 0.21586418151136058, 0.0006157634294548022, -0.004297735236746582, 0.0002994459436824073, -0.0002482794450665952, 0.0037919060249882587, 0.000615763432081209, 0.001779935989180252, -7.870847297423327e-05, -5.324954701253963e-06, 0.0035560826111841392, -8.333897928925636e-05, -0.0042977352371062275, -7.870847384446805e-05, 0.0016324532354355954, -3.836641002941106e-05, 0.006958031211238883, 0.0005069604067925176, 0.0002994459555887759, -5.324950734668939e-06, -3.8366411057874355e-05, 0.0020182937870191595]"
1553525265239298051,,7,,1553525265,72055000,"""map""",,,,1.57746875286,0.242723837495,0.0317672081292,,-0.000119028650936,0.00065075866614,-0.0153389170627,0.999882132319,"[0.6654849912135059, 0.003142649339363961, -0.005925567350545401, -0.0004051695183694845, 0.0029916168332288166, 0.006001993677212528, 0.003142649381013974, 0.5007297207869036, 0.009808677909097386, 0.0036979022093469173, -0.00015931446268692892, -0.00039699182144276165, -0.005925567249873833, 0.009808677858395008, 0.21655312811661664, 0.00011006375182526661, -0.0037495248329831067, 0.000291363528839273, -0.0004051695392992565, 0.0036979022128550373, 0.00011006376945919442, 0.0018510862652777423, -0.00010461903861168194, 2.1272950901953884e-05, 0.002991616823939032, -0.00015931445466842322, -0.003749524825904162, -0.00010461903591840563, 0.0015593841265803669, -3.951457005871092e-05, 0.006001993674613984, -0.0003969917863543073, 0.00029136352673868787, 2.1272954345936284e-05, -3.951457028669474e-05, 0.0019145011724770538]"
1553525265794899667,,8,,1553525265,677157000,"""map""",,,,2.1618001461,0.237888619304,0.034970022738,,5.35218637948e-05,0.00105901694436,-0.0154984702607,0.999879323115,"[0.6741889102115066, 0.005402646888118478, -0.0012420634634881338, -0.0003003547045934987, -0.0030451240183587726, 0.00785771724892794, 0.005402646752798761, 0.4929759446793922, 0.010413783812615748, 0.004154259948998825, 3.405702947994099e-05, 0.002146793713716643, -0.0012420635317100296, 0.010413783799093123, 0.2153409144938007, 0.000479541582692826, 0.0031983768804003544, 0.0004719810812553488, -0.00030035471181778816, 0.004154259944712558, 0.0004795415856488454, 0.0020091620521324777, 0.00012354896549535255, 1.1990571023234785e-05, -0.0030451240135087117, 3.405703510068966e-05, 0.003198376875903278, 0.00012354896655650385, 0.0017307612949732482, 6.648809764273197e-05, 0.007857717251524832, 0.0021467937444499255, 0.0004719810913743744, 1.1990573953147623e-05, 6.648809698549544e-05, 0.0021073062783802344]"
1553525266402490018,,9,,1553525266,282313000,"""map""",,,,2.735673666,0.218354016542,0.0433362424374,,0.000473416925419,0.00125051664675,-0.0166306631568,0.999860806016,"[0.7282743013399656, 0.016977863573650664, -0.0014456970156338977, -0.00015890416133375885, -0.0032416405429111115, 0.008945190712009447, 0.016977863674040656, 0.5089339210614876, 0.011765768233800199, 0.004171323080475861, 0.0001024978103138126, 0.0020686065613466087, -0.001445696970463621, 0.01176576823238981, 0.2136536046162179, 0.00048269581409780533, 0.002743838576024353, 0.00027319386733951637, -0.00015890412298148117, 0.0041713230806848765, 0.0004826958142602477, 0.0019088057110445986, 0.00010262198224937483, -1.0087386687610028e-05, -0.003241640548383947, 0.00010249781208062889, 0.00274383857201949, 0.00010262198435806962, 0.0015005256461021357, 2.668236448833716e-05, 0.008945190696959076, 0.0020686066139793025, 0.0002731938701347419, -1.0087389810485753e-05, 2.668236432883369e-05, 0.0022158929939103534]"
1553525267000017684,,10,,1553525266,887413000,"""map""",,,,3.4015109539,0.217576637864,0.0522105544806,,0.0010879590555,0.000983677157253,-0.0174226628294,0.999847132204,"[0.7080225058525832, 0.010250579501507614, -0.004530222450599306, -0.0006313125248429647, -0.003032124021794065, 0.007159925380747312, 0.01025057924260631, 0.5031464732089831, 0.009313420076955839, 0.004327235392171589, 0.00027840703875981794, 0.0019727230148998986, -0.004530222606419635, 0.009313420085412541, 0.21540751091854002, -0.00017981581754469083, 0.0028880650688756257, 0.0003201880994032379, -0.000631312521897515, 0.004327235405564603, -0.0001798158342616678, 0.0018203137202353796, 0.00013270760021148357, 7.0103846544721475e-06, -0.003032124026706842, 0.00027840705330944555, 0.0028880650655487426, 0.00013270760145435914, 0.0015722982965315454, 2.1904656637877026e-05, 0.007159925407684082, 0.001972723003493427, 0.0003201880997628112, 7.010385041965066e-06, 2.1904656326234696e-05, 0.0020966908892866955]"
