rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963666115465273,,40,,1540963665,921579443,'',,,27.8583488464,27.4455986023,-0.408010780811,,-0.010258671238,-0.0276972902716,0.587689051925,0.808547580709
1540963666458817232,,41,,1540963666,274220426,'',,,28.4189243317,29.0523319244,-0.394194632769,,-0.00973092695297,-0.0292454635016,0.5866868903,0.809227101058
1540963666803427432,,42,,1540963666,619487629,'',,,28.9912414551,30.66705513,-0.363728970289,,-0.013935866538,-0.0322187008098,0.584792498754,0.810423016564
1540963667132727508,,43,,1540963666,970990984,'',,,29.5856170654,32.2908477783,-0.34716463089,,-0.0107841727485,-0.0308959015127,0.582926044248,0.811865981025
1540963667587372453,,44,,1540963667,316873856,'',,,30.1890983582,33.925819397,-0.309159249067,,-0.00855582154267,-0.0322647929267,0.582037511402,0.812476538356
1540963668044907401,,45,,1540963667,668785601,'',,,30.8048248291,35.5554733276,-0.266045302153,,-0.00402256692784,-0.0297298393654,0.581119416788,0.813265151342
1540963668296830125,,46,,1540963668,21630906,'',,,31.4107398987,37.1836853027,-0.223036170006,,0.000431573459904,-0.0255754575285,0.580692766988,0.813720849624
1540963668578426023,,47,,1540963668,373698429,'',,,32.0294685364,38.8211402893,-0.179433599114,,0.0057453963106,-0.0203501789128,0.581091876699,0.813563206009
1540963668922335316,,48,,1540963668,710300015,'',,,32.6472206116,40.4820861816,-0.142322540283,,0.00945083763505,-0.0171972060516,0.581431849957,0.813358444852
1540963669264333751,,49,,1540963669,62695588,'',,,33.2755622864,42.1206970215,-0.101012863219,,0.0113663004494,-0.0121673730175,0.580950186442,0.813768785431
1540963669701127520,,50,,1540963669,415117437,'',,,33.9049072266,43.7399291992,-0.0784326195717,,0.0131311389302,-0.00940289581262,0.582912029664,0.812374756403
1540963669944295889,,51,,1540963669,759818969,'',,,34.4715805054,45.3173370361,-0.060082372278,,0.0149328267687,-0.00940834822547,0.584651463897,0.811092551518
