rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,pose,position,x,y,z,orientation,x,y,z,w,covariance
1534834129211697611,,0,,1534834128,726448770,"""map""",,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.07443248971446434, -0.002218794603237891, 0.004570124719681737, -0.00012141038788269372, -0.0009182881724762963, 0.00013684269063581975, -0.0022187946118245603, 0.05178406130910439, -0.01033591199919613, 0.003259395630931634, 0.00027363723758147996, -0.00022916700654384376, 0.004570124717150584, -0.010335911986215121, 0.03293915628073458, -0.00017082932216362287, -0.00015100697502385028, -7.668069843817083e-05, -0.00012141038817529194, 0.003259395632770258, -0.00017082932393810843, 0.0010347308314859428, 2.6698690283077596e-05, 2.3692344833968115e-05, -0.000918288171884488, 0.00027363724102259183, -0.0001510069756275215, 2.6698691457016926e-05, 0.0004249811373506959, 3.6010560063377276e-05, 0.00013684268990588305, -0.00022916700435624105, -7.668069867464199e-05, 2.3692345756886026e-05, 3.601056011596479e-05, 0.0005008118616720294]"
1534834129211697611,,1,,1534834129,125968090,"""map""",,,,-0.0108991684392,-0.0224246326834,-0.015009958297,,-0.000194939778507,-0.00136092361592,-0.000381517290455,0.999998986721,"[0.3787338251284947, -0.010859178149965627, 0.024015363983691838, -0.0004912387030070749, 0.004713051582938928, 2.1008604217069857e-05, -0.010859178167903973, 0.26628390615561853, -0.0530030501178545, 0.017389952965576275, -0.0012018425637675423, -0.0009469579459918558, 0.024015364042061633, -0.05300305009815833, 0.16553656475108197, -0.0003254254221239886, 0.0009115357248740087, -0.0005711140855400028, -0.0004912386978910572, 0.017389952964665167, -0.00032542542199783745, 0.005505443646714946, -5.074696646438397e-05, 0.00011130612035714503, 0.004713051580910067, -0.0012018425716273477, 0.0009115357290867743, -5.0746969063653824e-05, 0.002259297692043593, -0.0002700899392201134, 2.1008594016294587e-05, -0.0009469579481875414, -0.000571114079948063, 0.00011130611965983333, -0.00027008993807861934, 0.002976444599509229]"
1534834129849820262,,2,,1534834129,726901626,"""map""",,,,-0.0121709080413,-0.0222369469702,-0.0150929791853,,-0.0011232735379,-0.00226467882647,-0.000834851692543,0.999996453517,"[0.37860446000864195, -0.006984532673425954, 0.02417127396557595, -6.863983688670205e-05, 0.0050870495702630926, -0.0005522333721379213, -0.006984532450832121, 0.26613890330515516, -0.05369018455932105, 0.018198856456408664, -0.0010596570495916553, -0.0003533793470953475, 0.02417127382665737, -0.05369018451955701, 0.17062438919887515, -0.0006502635109391019, 0.0008406393390558495, -0.0007556328578248091, -6.863980803362191e-05, 0.01819885646559009, -0.0006502635153204629, 0.005831643854114646, -1.9816627779531306e-05, 0.00011979106723429042, 0.0050870495696584824, -0.001059657076941314, 0.0008406393535482833, -1.9816634626284942e-05, 0.002307385862017673, -0.0002584413786309828, -0.0005522333786043953, -0.0003533793480224047, -0.0007556328583686815, 0.0001197910668265252, -0.0002584413782529323, 0.0029284478402619683]"
1534834130384549665,,3,,1534834130,231986459,"""map""",,,,-0.0098256058991,-0.0329066328704,-0.023371335119,,-0.000694312660944,-0.000642544372457,-0.000243531488814,0.999999523163,"[0.38092382229250304, -0.010549816858566746, 0.022599165869711668, -0.0006762414002586122, 0.00474889153036472, 3.506970893520915e-06, -0.010549816946667104, 0.2617845344038509, -0.051387924497062254, 0.01751446037235265, -0.0013603651778290463, -0.0006328254361567296, 0.02259916589127424, -0.05138792447188739, 0.16467822427193538, -0.00042474351303064547, 0.0010395474816823184, -0.0005872967173710465, -0.0006762414253588775, 0.017514460394840777, -0.00042474352688518343, 0.005541554803799922, -9.568413598839478e-05, 0.00010015674889095014, 0.004748891534599353, -0.0013603651466652846, 0.001039547479129193, -9.568412761056997e-05, 0.0022501734445809353, -0.00023942947408580717, 3.5069452491285643e-06, -0.0006328253950636654, -0.0005872967259347662, 0.00010015675421141046, -0.00023942947419463515, 0.0028570660951607587]"
1534834130899342681,,4,,1534834130,777634528,"""map""",,,,-0.0168181937188,-0.0177667345852,-0.0195641573519,,-8.3228161986e-05,-0.00101926853225,-0.000872958785847,0.999999083578,"[0.37683389581562715, -0.010648211732534229, 0.025324877966242904, -0.00016956847528595075, 0.005012876553560273, 0.00022155844366789125, -0.010648211700482838, 0.2586350724446313, -0.052422700980113125, 0.016279668438103436, -0.001422490346602046, -0.0004716689207587117, 0.025324877909611604, -0.05242270096466143, 0.16671212128253124, -0.0007515035775634947, 0.0018158546694338035, -0.0008112602943382671, -0.000169568474487631, 0.01627966844165222, -0.0007515035885972827, 0.005281199336649512, -3.006607172586179e-05, 0.0001102639139381559, 0.00501287655373005, -0.0014224903543240289, 0.0018158546683845057, -3.006607193486393e-05, 0.0022994849793803165, -0.00023997127270708045, 0.00022155841628538324, -0.0004716689191270218, -0.0008112602892921065, 0.0001102639123604865, -0.0002399712733439894, 0.002905271224462707]"
1534834131443841982,,5,,1534834131,322858278,"""map""",,,,-0.00758916558698,-0.0272108893842,-0.014537172392,,-0.00047916255658,-0.0015206249102,-0.000322402945497,0.999998658895,"[0.3769186296756173, -0.009257802027502959, 0.024309026376374533, -0.00048031633963308945, 0.004816888701755271, 7.190257952942742e-05, -0.009257802100756983, 0.2663360197612837, -0.05067172957102604, 0.01761188724203709, -0.0013156064124628958, 0.00013640756603276784, 0.024309026412959, -0.050671729536033695, 0.16763512108641018, -0.00014678697604528877, 0.0013421082664998019, -0.000891469299965811, -0.00048031635158902016, 0.017611887239824722, -0.00014678697797806324, 0.005780270865967135, -1.19224100122744e-05, 0.00011715715201367597, 0.004816888693707561, -0.0013156064022281772, 0.0013421082595556305, -1.1922409256923317e-05, 0.002271691633320928, -0.00026587791802826054, 7.190254843044599e-05, 0.000136407598806577, -0.0008914693015636558, 0.00011715716403964561, -0.0002658779160930782, 0.003021408606807488]"
1534834131989222653,,6,,1534834131,868832522,"""map""",,,,0.0734435543418,-0.0247218757868,-0.0169515907764,,-2.59437917122e-05,-0.0017003603663,-0.000140220895576,0.999998539685,"[0.3769425962980003, -0.009533507632449922, 0.022147816714839903, -0.00034480309563102537, 0.005117647992077425, -0.000558180869879388, -0.009533507616976066, 0.26455615945778005, -0.04970205490896292, 0.01734547636114363, -0.0015610077363126353, -0.0007061574925304894, 0.022147816671334152, -0.04970205493722928, 0.16574140242087065, 9.430757483790738e-05, 0.0008514106706381493, -0.000755471640752484, -0.00034480309925488385, 0.017345476361903613, 9.430757798418068e-05, 0.005525886890596111, -0.00013838515495585672, 0.0001679002743109048, 0.005117647993397482, -0.0015610077198894704, 0.0008514106747534531, -0.0001383851482345773, 0.0023858838171646932, -0.00029768742061587306, -0.0005581808382725365, -0.0007061575339290665, -0.0007554716370650984, 0.00016790026547959197, -0.00029768742002852036, 0.002974193889762153]"
1534834132534865467,,7,,1534834132,414369042,"""map""",,,,0.220207899809,-0.0410732068121,-0.0114877354354,,-0.000223395475472,-0.00186132038107,-0.000278205282968,0.999998196958,"[0.3802486727089315, -0.009816793877863663, 0.02473482168964577, -0.00013526022693035922, -0.004966722692023705, 0.0006642550910139639, -0.009816793907846667, 0.2641000900455096, -0.05406828334120795, 0.017277289439855317, 0.0013250292078612782, -0.001299414759581183, 0.02473482168323079, -0.05406828344313533, 0.16823189696557297, -0.0008161269874711663, -0.0010101301440940498, -0.0004181221875701073, -0.00013526024295326325, 0.017277289436041107, -0.0008161269681014913, 0.005511948990765369, 0.00013307413661474332, 9.455099168324561e-05, -0.004966722703536161, 0.0013250292071946025, -0.0010101301345244863, 0.00013307413730721026, 0.0023297665873409142, 0.00024427893973513976, 0.0006642550825060211, -0.0012994147455128394, -0.0004181221860085298, 9.455099475102439e-05, 0.00024427893933191304, 0.0028346379959813188]"
1534834133050369598,,8,,1534834132,925845534,"""map""",,,,0.451544135809,-0.0434363186359,-0.00737836258486,,0.000655001014277,-0.00127828085612,-0.000297862443634,0.999998912215,"[0.37049307119069064, -0.012774610131850904, 0.024091561394159397, -0.00026105699528196054, 0.004821416636434117, 0.0007014943274003932, -0.012774610129035673, 0.2596435628704668, -0.05038918578237496, 0.01757272420961181, -0.0011765479050627515, -0.001179148452613508, 0.024091561388831555, -0.05038918584087648, 0.16334080862170916, -0.0006450392941389876, 0.0004711405347945367, -0.000404718907381901, -0.0002610570101511265, 0.017572724216419384, -0.0006450392916027263, 0.005611560724543282, -0.00014149225262229272, 5.667640300023569e-05, 0.004821416644144116, -0.0011765478941448782, 0.00047114053125156053, -0.00014149224896962192, 0.0022294464486612158, -0.00020676412530828018, 0.000701494309001571, -0.0011791484469790654, -0.00040471891672936466, 5.667640241781876e-05, -0.00020676412451744644, 0.0028208140718137846]"
1534834133587928608,,9,,1534834133,471173669,"""map""",,,,0.880056619644,-0.0611728169024,0.000232389793382,,-1.71155342231e-05,-0.00193711035392,-0.000249665197395,0.99999809265,"[0.3887944468583277, -0.017537481911034537, 0.027341418286588644, -0.0006940044175752644, 0.005175614951741731, 0.0010336063312996263, -0.01753748180763986, 0.25935359742174874, -0.05552507820209879, 0.017960045270979108, -0.0016022346222603389, -0.0013607062036030437, 0.02734141813841023, -0.055525078191996494, 0.1708276927591704, -0.0011020471216557654, 0.0005566648073321648, -0.00018817366041771328, -0.0006940043997269121, 0.01796004527836428, -0.0011020471146755276, 0.005612740268891754, -0.0003219683837134226, 9.512100944937886e-05, 0.005175614948934487, -0.0016022346337634344, 0.0005566648141345563, -0.0003219683848337372, 0.0022734997798499993, -0.0002154635790954051, 0.0010336063334378976, -0.0013607062070016842, -0.00018817365414859012, 9.512101176012734e-05, -0.0002154635803471468, 0.002860656365859149]"
