rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963681369237762,,75,,1540963681,274309213,'',,,63.3229141235,66.529548645,0.220274031162,,0.00851201643344,-0.00869126571149,0.0937207796204,0.995524194982
1540963681881062741,,76,,1540963681,778700574,'',,,64.8178634644,66.8609542847,0.223036140203,,0.00466154901619,-0.00970712434588,0.157529186314,0.987455618742
1540963682387078011,,77,,1540963682,283845198,'',,,66.2143936157,67.391204834,0.219906061888,,0.00661608693024,-0.0128353966332,0.225295696079,0.974183411864
1540963682932576145,,78,,1540963682,828566889,'',,,67.7384185791,68.1615829468,0.240283757448,,0.0109956609113,-0.0153420428311,0.292317872868,0.956134929154
1540963683487321504,,79,,1540963683,374260731,'',,,69.1051940918,69.1534347534,0.255907744169,,0.0144017702459,-0.0213167246582,0.347933888757,0.937166051196
1540963684012370696,,80,,1540963683,870146710,'',,,70.2901153564,70.2194213867,0.289450973272,,0.0177824435006,-0.022714867808,0.386405591859,0.921877731707
1540963684558280962,,81,,1540963684,415595713,'',,,71.5512924194,71.4750213623,0.354163438082,,0.0172084765016,-0.0221445934054,0.422599783688,0.90588239087
1540963685054016156,,82,,1540963684,919860300,'',,,72.6620941162,72.8294143677,0.413765817881,,0.0143345795956,-0.0218332476534,0.446785614315,0.894259715617
1540963685547828519,,83,,1540963685,425336617,'',,,73.7655487061,74.2507095337,0.463547348976,,0.0123774814003,-0.021568125624,0.461945833555,0.886559476286
1540963685973073637,,84,,1540963685,873942000,'',,,74.7848739624,75.624130249,0.503170967102,,0.0117390792833,-0.0230528149003,0.4684338106,0.883119774403
1540963686440778691,,85,,1540963686,322297615,'',,,75.8300018311,77.1219100952,0.556559562683,,0.00988575338048,-0.02653220754,0.471213105963,0.881564828423
1540963686833041343,,86,,1540963686,714745691,'',,,76.7911987305,78.4710159302,0.61263948679,,0.00845804734391,-0.028241198297,0.473398153065,0.880355098535
1540963687278200712,,87,,1540963687,108574416,'',,,77.7812423706,79.9299850464,0.668127417564,,0.0118255131863,-0.0282875936119,0.474907181193,0.879501649728
1540963687641688110,,88,,1540963687,508919446,'',,,78.8172302246,81.3902282715,0.738663613796,,0.0205780741995,-0.027156689652,0.476713309453,0.878398239822
